1,4119,0.9090909090909091,3.0
2,4771,0.3448275862068966,2.0
3,3407,0.5882352941176471,4.0
4,1945,0.5555555555555556,4.5
5,11506,0.7692307692307693,2.0
6,12499,0.08771929824561403,2.0
7,14945,0.12345679012345678,4.0
8,7292,0.12048192771084337,3.0
