1,3812,0.9090909090909091,4.0
2,3234,1.0,4.0
3,3037,0.7692307692307693,5.0
4,2027,0.625,4.0
5,7940,1.0,2.5
6,7414,0.2564102564102564,2.5
7,8940,0.3333333333333333,3.0
8,3728,0.2222222222222222,2.0
