1,10902,0.5,2.5
2,11715,0.29411764705882354,3.0
3,10046,0.2857142857142857,4.0
4,8721,0.45454545454545453,4.5
5,8828,0.2857142857142857,2.5
6,10273,0.2631578947368421,3.0
7,10164,0.16666666666666666,1.0
8,11100,0.16666666666666666,1.0
