1,4558,0.7692307692307693,4.0
2,1728,1.0,5.0
3,3905,0.7142857142857143,3.5
4,1649,0.7142857142857143,4.0
5,6863,1.0,3.0
6,4815,0.4,4.0
7,6270,0.3225806451612903,3.0
8,3574,0.2857142857142857,4.5
